9.8,0.8
15.3,0.8
20.8,0.8
26.3,0.8
31.8,5.4
37.3,2.3
42.8,0.8
48.3,0.8
53.8,0.8
59.3,0.8
64.8,0.8
70.3,0.8
75.8,0.8
81.3,0.8
86.8,0.8
92.3,0.8
97.8,0.8
103.3,0.8
108.8,0.8
114.3,0.8
119.8,0.8
125.3,0.8
130.8,0.8
136.3,0.8
141.8,0.8
147.3,0.8
152.8,0.8
158.3,0.8
163.8,0.8
169.3,0.8
174.8,0.8
180.3,0.8
185.8,0.8
191.3,0.8
196.8,0.8
202.3,0.8
207.8,0.8
213.3,0.8
218.8,0.8
224.3,0.8
229.8,0.8
235.3,0.8
240.8,0.8
246.3,0.8
251.8,0.8
257.3,0.8
262.8,0.8
268.3,0.8
273.8,0.8
279.3,0.8
284.8,0.8
290.3,0.8
295.8,0.8
301.3,0.8
306.8,0.8
312.3,0.8
317.8,0.8
323.3,0.8
328.8,0.8
334.3,0.8
339.8,0.8
345.3,0.8
363.45,0.8
464.52,1.5
505.85,0.9
511.01,0.05
567.08,0.35
630.16,0.95
661.67,85.1
672.4,62.8
683.13,40.5
693.86,18.2
704.59,0.8
715.32,0
726.05,0
736.78,0
747.51,0
776.32,0
